Comment,Label
"Video hay, biết là ad cần chèn quảng cáo để có kinh phí hoạt động, nhưng cứ mỗi vài phút lại quảng cáo thì khó theo dõi thật.",1
Hồi nhỏ mình có 1 cuốn sách truyện kể về những trận chiến ở các trận địa vùng biên chống lại cuộc xâm lược tq mà mình quên mất tên gì. Trưa nào cũng đọc ngẫu nghiến. Cảm phục tinh thần hy sinh quyết tử chiến đấu để bảo vệ lãnh thổ của lực lượng vũ trang Vn. Xin cúi đầu tưởng niệm tới những người nằm xuống và chân thành cảm ơn tất cả những người đã chiến đấu quên mình vì Tổ quốc.,1
Nhạc to pua khó nghe dien dai,0
"Trong lịch sử chiến tranh Việt Nam 🇻🇳 thì thế kỷ 20 là trang sử hào hùng nhất của quân đội Việt Nam khi chiến thắng cả 3 Đế quốc hùng mạnh nhất của 3 Châu lục Mỹ,Âu,Á ❤🇻🇳❤",1
K cho 1 like thì có lỗi vs chủ kênh lắm.,2
Đặng Tiểu Bình đáng tội tùng xẻo.,0
Xem lại những thước phim này càng căm thù bọn trung quốc kẻ thù truyền kiếp của dân tộc việt nam thương các anh vô cùngcangf hiểu đượcmootj dân tộc quật cường khong khuất phục kẻ thù nào dù nó mạnh đến đâu😊,1
Không quân sau giải phóng hùng hậu thế đi đâu mà ko yểm trợ,1
"Vong ơn bội nghĩa như Việt Nam ai ai cũng đều trở thành kẻ thù... Người Hmông đã có công lao giúp Việt Nam giải phóng dân tộc thống nhất đất nước , giờ bị diệt chủng ngầm không thương tiếc",0
"bình ( ko viết hoa ) thâm lắm nha bình . Sử Việt quá hào hùng , hơn học trong sách vở nhà trường rất nhiều lần . Cám ơn các anh hùng dân tộc đã ngã xuống , xin thắp nén hương lòng . Thế mới nói vì sao kinh tế nước ta tuột hậu cả thời gian dài so với thế giới , đổi lại ko hoặc bất kỳ đế quốc nào có thể thôn tính dân tộc Việt.",1
Kinh thật không ai như quân tầu ô,0
Cho mình chia sẻ nha ad,2
"Cộng đồng dân gốc Trung quốc mãi là mối đe doạ vấn đề sinh tồn của Việt Nam cho dù thế giới có biến chuyển ra sao. Trung quốc là kẻ thù truyền kiếp của Việt Nam nên dân thuần Việt không bao giờ được quên mối đe doạ mang tên Trung quốc và Hoa kiều. 
 
 Hiện tại, cộng đồng gốc Tàu này đang nảy nở trở lại khắp nơi ở Việt Nam. Chính phủ Việt Nam phải hành động trước khi lịch sữ hận thù của Trung quốc dành cho Việt Nam tái diển. 
  Nga của hiện tại và Liên Bang Sô Viết của quá khứ mãi là người anh em thật sự của Việt Nam. Hiện tại, Việt Nam vẫn phải luôn nhớ là Việt Nam vẫn luôn bị vây quanh bởi những nước luôn muốn tước đi mọi thứ mang tên Việt Nam. 
 
 Tôi có nhiều người thân đã chiến đấu với Khmer Đỏ và Trung cộng và đã hy sinh. Phải luôn nhớ mối hoạ mang tên Trung quốc.",1
chúng cháu là thế hậu sinh rất biết ơn cha ông đã hy sinh sương máu để chúng cháu dc sống trong hoà bình như bây giờ. thật khâm phục và biết ơn ạ.,2
"Đảng nhà nước Việt Nam 🇻🇳 đối sử với hoa kiều trung quốc vậy là rất đúng tôi ủng hộ chính sách này , một ở lại vn thì phải nhập quốc tịch vn cùng với người vn làm ăn xây dựng đất nước , còn hai kg nhập quốc tịch vn thì phải trả về trung quốc đó là chính sách công bằng đối với người hoa trung quốc .",1
"Muôn giữ gìn hòa bình :"" Phải xây đựng quân đội hùng mạnh lượng (lực lượng )và chất ( vũ khí , khí tài, lương thực ) cả thường trực lẫn dự bị !? Chiến tranh nhân dân: toàn dân ,toàn diện !?",1
"Cuộc chiến đáng hổ 🐯 thẹn!"" Với bài hát 🎤🎙: Việt nam 🇻🇳! Trung hoa 🇨🇳! Núi 🏔 liền núi 🏔! Sông liền sông ! ...."" môi hở răng lạnh...!""? Trong cuộc chiến cùng chống Mỹ !Rồi răng cắn vào môi chảy máu ( chiến tranh) biên giới 1979 ! Việt nam 🇻🇳- Trung - quốc !",1
"*""Uống nước nhớ nguồn! Ăn quả ơn người trồng cây!""! Hoan nghênh kinh tin lịch sử 🗓/2 / 1979 !"" Ôn cổ tri tân"" ! Cảm ơn tiền nhân giữ vững chủ quyền lãnh thổ ! Việt nam 🇻🇳!",2
nghi ngờ của Hà Nội là có cơ sở,1
Tập cuối rồi đây:,1
Hay❤,2
T thà chọn mạng sống,1
Phải là sẽ gầy mới đúng,1
Anh ra 141 đi anh,1
Nếu tôi chơi thì vòng một đã chết tươi rồi ,1
Nhân vật chính bất tử,1
Hay,2
Tập cuối rồi bây giờ ko còn phim này nk rồi...bùn quó ò,1
Nhin thay tro choi nay ghe qua,0
Tội bà mẹ vl,1
choi giêt nhau đi tù chu,0
Mình thấy trò tách kẹo khó hơn đèn xanh đèn đỏ nx,1
xin....xin chào tôi là....người từ năm 2023 ,1
Nhân vật chính và ông cameramen bất tử,1
Hay ghê luôn,2
Trong lớp em thường chơi đèn đỏ đèn xanh á,1
Ko nha má,1
Ghê vãi chưởng lấy mạng sống ra chơi ,1
Coi phim này nổi da gà luôn,1
Nếu là mình chất thua,1
Tham gia,1
ghê quá,0
"chi oi chi do la tro choi ho dong phim thoi may,kong phai la that neu that thi ai dong phim👀👀👀👀",1
Tất nhiên là sống rồi tại sao lại không chứ,1
Ảo dayy,1
Có phim trò chơi con bạch tuộc k?,1
Tôi sẽ không chơi nữa,1
"Trong phim có cây lục bạc, MP5 , UMP",1
6:06 h ms để ý có ô i chang chú Ma :))),1
Chơi tiếp,1
phim rất hay,2
Trò chơi thắng có thể đi mua mấy bay đi mavic 3 pro,1
trọn mạng sống chứ ko có tham lam mà chọn tiền,1
Ko chơi,1
Không,1
Có 1 điều là ở VN. Nếu trình báo công an thì dù tin hay ko. Công an vẫn sẽ vào cuộc điều tra. Chứ làm gì như công an xàm trong mấy phim này nhể. 😂😂😂,1
MANGOVID HAY,2
0:34 em coi từ 1 kênh khác cx có thí nghiệm tương tự nek,1
Nhạc sợ vậy,0
Diêm con Rồng con cũng tuổi con rồng 🐉,1
cho em hỏi là thí nghiệm đầu tiên nếu dùng bát sứ thì có bị vỡ ko ạ,1
Tuyệt vời,2
ồ khá hay cho anh 😊nhưng em nhắc nhở là video đôi lúc cũng khá nguy hiểm nên phải kèm người lớn bên chắc sẽ tốt hơn🥲vì em đã làm nhưng em xém bị bỏng😅điều này ko phải em ko thích vdeo của anh 🥲em rất thích mà chỉ nhắc nhở thôi ạ 🤗em đã like và đăng kí kênh cho anh rồi ạ😊mong anh ko chê😛và mik cũng nhắc nhỏ các bạn nếu có làm thì hãy cẩn thận nhé😓,2
đúng,2
Hay,2
đồng xu ấy ở tận singapo kơ may mắn lắm,1
Nhạc nền phần đầu video tên là gì v ad,1
Khoa học thật thú vị 👍👍👍👍👍👍👍,2
Tôi muốn xem khoa học này nhiều,2
Hay quá anh ơi,2
Thí nghiệm đầu tiên em giật hết cả mình,1
"chắc anh giỏi khoa học nên mới biết như vậy, đúng là thiên tài khoa học",2
Hay quá,2
Lại nhạc của free fife,0
1:05 đó là kìm plato cắt gundam mà,1
3 băm coi lại vẫn hay,2
e thữ r hay lắm,2
Hay quá,2
Anh ơi em xin anh hãy làm nhiều lick làm pháo đi anh em xin anh,2
Ảo thật đấy 😂,2
Bưởi Cũng Có Làm Như Cam Nha Ai Không Có Cam Thì Sài Bưởi,1
ồ may zìn gút chóp,2
em da bi chat nay ban vao tay khi vat nuoc chanh hoac nuoc cam no rat dau,1
Anh làm cứ như là ảo thật,2
trog vỏ cam có axit,2
Mấy cái này mình hình rành,2
Tuyệt vời!!,2
Ảo thật đấy,2
mình bóp vỏ bưởi ai ngờ nó bắn còn mạnh hơn vỏ cam nửa,1
lam nhiều vào,2
nước gì xanh lè vậy anh,1
Hay quá,2
Mình cũng vắt nhưng mình bắn vào mắt ,1
Rồi,1
Hay quá chú oie,2
Ko bt bao nhìu tủi nên nói vậy thui,1
Con chưa gặp,1
Làm máy bay giấy điều khiển từ xa đi,1
thi nghiem hay ghe,2
Ao hay quá làm luôn,2
Ngu,2
Hay ghê,2
vỏ cam có chất axit,1
Hay quá mango ơi,2
như cứt,0
làm thành công tất cả nhưng làm bong bóng thì ko thành công,1
Anh ơi cho em hỏi là ko có diêm thay thế bằng bông tăm hay tăm xỉa răng đc ko ạ,1
Đăng ký và thích rồi đấy,2
Hay quá,2
Em kâm phục luôn😦😦😦😦,2
Anh ơi anh làm về đồ chơi Đi ạ,1
Mê anh quá ảnh làm mà mắc xem kênh anh hoài à 👍👍👍👍,2
ảo thật đấy,2
Anh chỉ em làm đi anh em sẽ đăng ký cho anh nha 😀😀😀😀😀😀😀,1
"Anh ơi, cái thí nghiệm về nc của Anh e cũng lm y như A luôn, khác là e đổ dầu nên ko thành công. Tại sao đổ nc thì đc còn dầu thì ko ạ?",1
Em làm đc luôn,1
Anh cái gì cũng biết làm,2
Nhạc warriors,1
Hay quá a ơi,2
À mà thôi tin đi,1
Xạo phải không,0
Đây là hàng lừa,0
Ừ,1
Hay,2
Cùng đam mê,1
"Chú ơi con coi rất nhiều video của chú
 Nó rất hay",2
"Wow, đúng là tuyệt vời",2
Ah ra lep di em nang ni a,1
Em thử rồi,1
wwwoooooowww😀😀😀,2
Ảo thật đấy,2
Thích chứ! Anh làm mấy cái video về vật lý em khâm phục luôn á! em là giáo viên vật lý mà!!,2
"Có thể giải thích cái cuối không ạ, đây có phải là do lực căng bề mặt của chất lỏng không ạ",1
"Anh thử nghiệm làm bóng bay bay lên đi 
 Công thức:1chai nhựa to coca,1 gói bột thông đường ống, 1lon coca sắt cắt ra và nước thế là xong em là fan của anh",1
Thí nghiệm hay quá! Thật có ý nghĩa.,2
Hay vcl ,2
Thật ko hả ?????,1
Sai,0
Cho e hỏi anh mua diêm ở đâu ạ?,1
Tôi yêu khoa học,1
tên nhạc là gì vậy anh,1
Đúng là Khoa Học hay quá ,2
"Mẹo đầu tiên dành cho người bán vé chai 
 “chơi hệ IQ”",1
Anh thử đốt bình ga đi coi thử ra sao haha,1
"Làm hay,học hay,nhà giàu,đẹp trai t",2
Tôi đã xem cái clip này nhiều nần nắm nhưng tôi vẫn thích cái clip này vì nó rất là khoa học cực kì nuôi,2
Thu cho dau an vao cuc cuc va dot no di anh,1
Hay vay ta,2
duoc cua lo,2
Anh có cả1 đô la Singapore 🇸🇬,1
Chu con nua khong,1
0:22 em muốn thí nghiệm này mà sợ mẹ em la:(((,1
best vật lý :VV,2
"99,99% là ng xem video này là lũ nhóc con hôi sữa",0
Tôi làm thử nó quá nguy hiểm ⚠,0
Hay quá cho anh 1like,2
Em lamthu cai lam nong noi va cai ket la nge bup bup luon,1
Mình làm đồng su rồi,1
chưa,1
Tôi là từ năm 2019 rồi,1
Thí nghiệm thứ nhất em không làm được,1
hay,2
Mình làm cái thí nghiệm lấy cái lon bỏ nước rùi đun lên sau đó mình nhúng lớn vào xô nước nhưng nó ko bị bóp méo zậy,1
Tuyệt,2
hay,2
Chai Fanta mà lúc sau chuyển sang thành Pessi vô lý,0
Bốc phét,0
Em không biết anh có bị cháy khi bóp vỏ cam vào lửa không nhỉ 🧐😑,1
"Quá là hay , vỗ tay , vỗ tay",2
Hay quá đi. 👍👍👍,2
rất hay đó,2
Bong bóng tĩnh điện chứ không phải tích điện nha anh,1
Quá hay ha ha ha,2
giải thích kỹ hơn một chút nữa thì tuyệt hơn,2
Anh ơi em đươc 80dọt mà,1
Nếu ko thích hãy nhấn dislike bà cái kết,0
Hay,2
Hay quá,2
Em chào thầy :>>>,1
Nhớ tuổi thơ quá,1
Quá hay,2
Em thử cho chất lỏng đó vào bóng nhưng fall,1
Anh hồi xưa chắc cũng là dân giỏi vật lý nên anh biết rành những khí nghiệm vật lý,1
em thử rồi,1
"Thí nghiệm đầu tiên
 Em làm ko đc",1
Chỉ em chế trống múa lân bằng áo mưa đi,1
hay quá,2
Làm thí nghiệm nx ik a,2
Sao khỉ mốc thủ rồi có thành công đầu ,1
Tui bỏ nồi lên bếp để 1 lúc xong cho nước vào nó làm cái xèo xong nó khô hết luôn cái pac ạ😬😬😬 éo hĩu chuyện j đang xẩy ra 😩😩😩,1
"Em tính ko like nhưng mak thấy câu nói của anh: nếu ko thk cứ bấm dislike......
 Em bất ngờ thật sự nên là ngay lập tức like luôn",2
Xin tên bài nhạc đầu tiên,1
Chs suốt,1
Video hay quá. Mời bạn ghé xem tường mình nha,2
Tưởng gì cái này em biết từ lúc xem video này roìi,1
1:42 cái này em dùng bút để cạ lên đầu chứ ko dùng bong bóng:)),1
Chưa thấy kênh nào khuyên nếu k thích hãy ấn dislike (☉｡☉)!,1
Hãy làm nhiều thêm nữa vì những điều thú vị quanh ta rất nhiều,2
Anh ơi thử lm một thao nước rồi ta lấy chai không úp mặt xuống sao cho nước bên thao vô đầy chai vậy anh,1
Xin link nhạc,1
1:31 sao minh ko lam dc,1
good,2
Tui từng thử vắt tinh dầu trong vỏ cam vào 1 bong bóng ai ngờ nó bể luôn,1
Wow!!! Nhạc hay!!😀,2
"mấy cái này đều có định lý mà
 lần 1:nóng và lanh khi gặp nhau sẽ lm móp vỏ lon nc
 lần 2:sự cân bằng
 lần 3:áp lực nước
 lần 4:lực ma sát thì phải
 lần 5:vỏ cam, quýt chứa nhiều acid sẽ lm bóng bay nổ tung
 lần 6:cái này chịu:v
 lần 7:trường hợp 1:nếu gấp như thế thì 1 lúc sau giấy sẽ tự duỗi thẳng ra(điều hiển nhiên)
 trường hợp 2:tùy vào thứ nước kia
 nếu bạn bè của bạn là người lớn thì họ sẽ chẳng ngạc nhiên cho lắm
 thậm chí họ còn cười vào mặt bạn và nói đây là thứ trẻ con(vì lúc đó họ đã học hóa học cmnr)
 Vậy nên tui đề nghị ad nên dổi tiêu đề là cái khác nhé:v
 P/s:sai nào thì sửa giùm:)))))",1
qua hay,2
Con coi vi đô của chú rất hay,2
Hay quá,2
Hay nhưng tiếng nhạt bn nên chỉnh nhỏ lại,2
Wow quá hay luôn,2
"Cái bóp vỏ chanh nguy hiểm quá...
 Cháy hết mẹ tóc tôi rồi",0
Sao nước màu xanh lá vậy anh,1
Hi,1
Tinh trùng có cháy k ta,1
Best vật lí là đây,2
hoạn :) may mới cháy cái hộp giấy :),1
n tới bây giờ thì tôi mới biết đó,1
hỏa hoạn :) may mới cháy cá,1
nice i like it,2
và kết quả là suý,1
Tinh dầu cam dễ cháy đến vậy luôn thấy độ dễ cháy giống xăng thật,1
:) may mới cháy cái,1
Xàm,0
Videos hay đây,2
anh bóp vỏ cam vào mắt đi,1
Hay,2
"Anh có biết chơi Game understanle hay không thì nên chọn những chiếc áo khoác nam phối sọc phong cách thời trang nữ kiểu dáng thời trang nữ kiểu dáng ý tỷ sự yyyyy cho bác nào có nhu cầu ý kiến đóng ở nước ngoài và nghiệp vụ kinh tế xã hội chủ nghĩa Việt Nam, cho bác tutu váy ý kiến của, ý tưởng t, cho bác",1
Nước gì mà xanh lè lét dậy,1
"tui thử bóp vỏ cam vô bong bóng 
 chời ơi bong bóng bể hú hồn con chồn
 mà chơi zui thiệc :>",1
Thí nghiện này lúc mới coi cũng bất ngờ thật,1
thí nghiệm này hay ghê mà mấy ngày nay tôi không hề biết luôn tới bây giờ thì tôi mới biết đó nha quá hay luôn nếu hay thì cho một like nhé mọi người. Cảm ơn mọi người rất nhiều luôn,1
Cái giọng này nghe wen wen,1
Hồi đấy tôi nghịch dại còn cầm chai thuốc xịt muỗi xịt ra xong cầm bật lửa đót khí thuốc phụt ra để doạ bọn trộm xoài nhà tôi cơ kiểu người phun lửa ý ,1
Xin link nhạc đầu ạ,1
Em làm thành công luôn,1
E lm thử cái đầu mà a chỉ ớ thí nghiệm đầu ớ lm có đc đâu,1
Mai toan sui dai khong,0
sao anh khong lam co lip,1
mấy cái này tôi làm hết r,1
Ko có video mới à,1
Bạn có bao giờ hỗ trợ bạn ăn quả cam mà hỏi vô bong bóng nó có về không,1
Hay quá anh ơi,2
sao tuôi làm không được,1
Anh làm tim clip khám phá nữa đi anh,2
Tôi làm khẩu súng,1
Nhạc hay thế!,2
Anh ơi em thấy trái nhãn lồng rồi mà cha em ko cho bẻ,1
bạn ơi sao bạn lại không lộ cái mặt,1
Cho mình xin link nhạc nha :333,1
e da lam thu roi sinh nua chay nha,1
anh ơi chung em vua lam đương ôi,1
Em lằm được,1
Hay lắm anh ơi,2
Ad làm 1 video cho mọi người biết mặt đi nè 😀,1
1:30 Cơ bắp ghê,2
Hay quá anh ra video nữa đi ngày mai ra củng được mà iiiii,2
