Comment,Label
"Với giá rẻ kinh hoàng ntn mà chị chủ quán vẫn tồn tại được nhỉ,vậy những quán phở ở đô thị bán tb 4-50 nghìn thì lãi gấp đôi gấp 3 là chuyện bt",1
Quá mất dạy,0
"Ngày xưa mình làm gì có smartphone như các bạn học sinh bây giờ, nhà chỉ có cái tivi và chương trình mình yêu thích là thế giới động vật",2
"Thằng thần kinh làm vấy bẩn cả cộng đồng,nản",0
Học ăn quên học nói,0
mình ko có cây tán mày thì dùng gì để thay vậy,1
Anh Khoai quay bằng máy Sony phải ko ạ,1
không cai được hihi,2
Giọng đọc của em Hay quá Thu hút khán thính giả nghe anh nghe tối ngày mà không thấy chán,2
haha đúng luôn đó,2
"Đã xem xong ạ 
 Món ăn rất là đẹp trai ạ 😆",2
"Quá rẻ, quá bình dân mà nhìn cũng ngon lắm",2
Chả hiểu sao mình vẫn thích bản cũ hơn,1
Chờ ra video mới nha anh ơi <3,2
Video hay 😁,2
"mọi ng cứ bảo sao k cho con chó con mèo 1 miếng là mn kb chó mèo ta rồi. cho nó 1 miếng là sau nó thành thói quen, bữa cơm cứ kêu bên cạnh, có khi còn hay ăn vụng, chó thì nhảy tưng tưng, bụi bẩn cả mâm cơm. nhà m cũng như nhà Hùng kbg cho chó mèo ăn chực bên cạnh.",1
"Ko chỉ clip này đâu
 Mấy clip khác cx tệ lắm",0
Sao khong thay Khoai review du lich tai My vay?,1
chị ở fg studio à,1
ok bro,1
Thắc mắc đồng hồ trên tay anh thiện xem clip anh thiện toàn thắc mắc nó hệ Bluetooth,1
100k/ món 2 ngón tay :) món việt vẫn là số 1 thế giới,1
Hay quá anh ơi..,2
Người này bị BỆNH HOẠN,0
tính ra bọ hung vât vả lại còn vô hại có lợi cho thiên nhiên,1
Cảm giác giống pascal hồi học cấp 2 nhỉ,1
Giờ k biết nữa hay phết nhỉ,2
Cuôc đời này thật ý nghĩa ai cũng mơ ước khoai ơi,2
Làng nào mà có hai cái cây to đẹp thế ạ,1
"À mik là wibu đây! Không sao, vì bạn bít lỗi rồi",1
Do tụi Nhật nó v đó anh,1
Nam Định nhưng ở phố nào vậy,1
"nhớ video tâm sự của anh quá, mong anh ra nhiều clip hơn",2
Cái gì thế,1
bài này cực hay,2
Hướng nội ngoại giao =))))))),1
"Tuyệt vời quá!!! ❤
 Cảm ơn anh!!!",2
Mà xúc phạm người ta,0
@Lan Trần CÂM 🤫🤫🤫,0
Thế thì bạn ko biết rồi. Ở quê mình người lao động nhiều tuổi họ vẫn làm rất hăng hái. Vì đó là nguồn sống của họ,1
hay quá🥰,2
Idol em đẹp try vãi:),2
dẹp . đéo lưu luyến .,0
phim rất hay,2
Học ăn mà quên học nói ngu như bò,0
"Bữa chạy xe zin , chay có 67km mà bị bắn tốc độ ghi giay phạt luôn :)",1
Rất tuyệt vời với cuộc sống bình dị ở thôn quê,2
Còn nhiều nhiều... Đâu phải kênh này kg...,0
Lần sau anh đăng hẳn seri dài tập đi Nhật 1 lần luôn nha 😊,1
"Tay khong boc sushi nhin ghe qua,het muon an",0
Hay ghê luôn,2
dấu hiệu 1: click vào video này,1
anh nhìn giống người trung quốc thế,1
làm về thần thoại bắc âu đi anh😊,1
"Phổi hay là konnyaku của Nhật ấy Khoai😊, khi nào đi Osaka cho chị đi chung với nhé",1
"nội dung xúc tích, giọng bạn quá hay! nghe như Du đồ dút ngày xưa",2
Xạo quá cha nội,0
dở hơi,0
"thích xem ,không như mấy kênh khác cố tấu hài",2
Có đôi khi chúng ta thích một bài hát không phải vì bài hát đó nghe thật hay mà bởi vì ca từ viết thật giống chính mình. Thứ âm nhạc này vừa lọt vào tai liền cảm thấy vui vẻ nhưng khi đi vào lòng người lại vô cùng thương tâm.,1
Bị khóa nick đáng lắm,0
Tại sao không go YouTube của nó,0
"Giữa đời thường có cô chủ quán phi thường (tấm lòng bao la, rộng mở,mọi tầng lớp đều ghé ăn được ở quán cô)",2
Rât hay,2
Cuốn quá :3,2
"Khoai ơi, vc mình rất thích cùng nhau xem những video của Khoai. Nhưng dạo gần đây, mỗi lần mình mở video của Khoai để xem thì vợ mình đều nói: “Tui bữa nay đại ghét Khoai, tại ra clip lâu quá, chờ mệt, nghỉ k xem nữa” 😂",2
Chèn nhạc to vlều,0
hihi cảm ơn bro đã ủng hộ AD nhé,2
Sử dụng khò nhiệt độ cao vậy dễ sinh gốc oxy hóa không tốt cho sức khỏe!,0
còn thằng súc sinh này,0
"Sa mạc sahara nóng nhất trên thế giới ??? Có gì đó sai sai,nơi nóng nhất trên bề mặt trái đất là sa mạc gobi nha.",0
Đơn giản bởi vì người xem cũng bệnh hoạn ko kém,0
Nhìn dáng đi xe đẹp giống mẹ mình vây❤,1
Cách đặt vấn đề và giải thích dễ hiểu quá,2
"đợi mãi mới thấy a ra vlogg, ra đều đều nha anh oii^^",2
Vừa sạc vừa mở nhạc có được k anh vinh,1
"@Thanh Hải Nguyễn thế nam cực là gì sa mạc hay hoang mạc, bạn nên về tìm hiểu thêm về định nghĩa hoang mạc đi",0
Nhất trí a. E sẽ làm ở những video tiếp theo ạ.,1
Đồ lừa,0
dán bạn ơi😂 chứ có fai phiên ban 63 đâu😂,1
Còn bệnh hơn tau,0
Làm sao để documents có màu,1
không có đạo đức nghề nghiệp rồi :))),0
đm phí hết sức :((,0
nhac hay đấy chill lại con là dân tổ được đấy,2
"Ngôn ngữ đầu không quan trọng nha em. Cứ tự tin học một thứ, rồi sau học thêm. Cố lên !!!",1
Đi ấn độ khoai ơi quay bên ấn thấy cảnh nhộn nhịp sống động thấy vui,2
"Nế ở vũ trụ này tôi tham gia ai là triệu phú thì sẽ phân tách thành 4 vũ trụ khác à. Còn chuyện mai thi có 3 lựa chọn học, k học, chép phao thì sẽ phân ra làm 3 vũ trụ à",1
Cơ mà bài hát này hay thật xem mv cúc động lắm luôn,2
Tự nhiên anh Thành đẹp trai hơn 🥇,2
má tui nhớ vtv5 từng chiếu simba vua sư tủ simba lại phiêu lưu cùng con hươu kìa,1
Hoi xua ban xem duoc thuot phim nhu vay a😮,1
Con mèo ở trong này chắc là ở bình dương,1
Ăn nói vô duyên thật sự,0
con gái vua như 1 món hàng,1
Hay nha,2
hay muốn xỉu😆😊😍 nghe xong muốn có ny ghê,2
A Khoai ơi có dịp thì mong anh quay lại Đài Loan lần nữa ạ 🫶🏻 Series đi Đài Loan của anh e coi muốn nghiệnn,1
Thế là sắp 2 nút bạc rồi,2
"trước t cũng qua nhật du lịch r, họ kiểu cố tình làm phức tạp hoá vấn đề lên ý, biết là do mkt để khách xếp hàng làm mồi nhử thu hút nhưng xếp hàng lâu quá đáng lun ý😢",0
hình như ở khúc 31:13 có chị áo hồng bên tay trái chỉ có cười trong ống kính pk?,1
gọi messenger tắt màn hình để sạc điện thoại iphone có sao ko anh,1
Hắc não 🧠,0
cho xin tên tác giả đi mấy bro,1
Đà lạt vẫn là tâm điểm của ae báo thủ,1
Xa quá không biết có chịu giao tới không anh,1
Văn vở đọc khàn cả giọng,1
Ông vô duyên,0
Chắc khoảng 15 năm nay mình chưa đụng tới bóng bàn.,1
Cảm ơn bạn đã chia sẻ. Xin hỏi là trong quá trình rim thì cứ để mở nắp nồi đất đúng k ạ? Chúc bạn mạnh khoẻ và ra thêm đc nhiều video nữa nhé. Ủng hộ kênh,2
"Ở Nhật ăn toàn đồ sống , chắc là hợp khẩu vị của chị rồi . Nhưng mà chế biến món ăn mà không bao tay thì chị thấy ko hợp vệ sinh cho lắm . Chúc em ăn ngon miệng",1
ác quá trời ơi,0
Ủa chế trân ơi,1
thì m cứ tiếp tục gõ phím thì chả nghèo,0
sao nhiều thang ngao đá vậy,0
Sợ quá sợ quá.1 con mèo đen 😅,0
anh có ra seri đỡ bước 1 những loại xoáy ngang này ko ạ?,1
"Các bạn hoan da ạ, rồi đây các bạn sẽ được không gian rộng lớn hơn nhé !",1
Tao lao.,0
hết muốn ăn luôn,0
Máy yếu có chạy đc ko a,1
chill thật ♥️,2
Đồng hành cùng thiện vlog dc 3 năm rồi nhanh ghê 😊😊,1
Rồi ai quay video cùng nó nhỉ ???,1
Cảnh quê đẹp quá,2
Anh không nên làm như vậy,0
hay nghe chill,2
Qua nguy hiểm kkkk,0
Điên à,0
cảm ơn chú Đen vì và đội ngũ ekip đã sản xuất ra một mv hay và ý nghĩa,2
Phòng tên gì vậy anh em nghe ko rõ,1
"hay quá , cũng đang muốn tìm hiểu python , sub luôn :D hy vọng học đc nhiều thứ :D",2
địt mẹ xấu mặt đàn ông quá . đéo hiểu mấy thằng lol này nghĩ nó ngầu chỗ đéo nào nhỉ . bệnh hoạn vãi,0
nhà tôi cách đà lạt 3 tiếng chạy xe mà sống 25 năm rồi đi đúng 1 lần :v,1
Thịt một con lợn to cả xóm đến ăn...vlog của bạn làm rất đẹp như phim vậy,0
Mong anh Khoai sẽ quay lại Ấn Độ để làm clip nữa❤️,2
Mẹ vẫn là tuyệt vời nhất,2
chỉ sợ muội tre có khánh thui anh ơi,1
suy thoái gớm nhỉ :)),0
"Có ai như em vừa ăn cơm vừa xem video của anh Khoai ko ạ. Vừa nhìn đồ ăn ngon, anh Khoai cười tươi, giọng nói nhẹ nhàng ngọt ngào nên ăn cơm cũng ngon miệng hẳn.",2
ai mà biết bài hát hay quá đi thôi mất đi thôi,2
giờ lắm bọn biến thái thế,0
"Mình nhớ k nhầm Hùng có vợ có con rồi mà, sao cô nói k chịu cưới vợ",1
Chán,0
1:36 5 triệu năm hay 500 triệu năm ?,1
"Nhông zin kêu cọc cọc khi dắt xe có cách nào khắc phục k ae, xe nào củng bị",1
hay quá,2
hay😊,2
Hay quá ko tả nổi,2
Giọng đọc dở quá,0
đúng là thằng láo cá,0
chê cực,0
Tội bạch dương quá à mà sao cừu vàng lại gọi là bạch nhỉ 😁😁🤔🤔,1
cáu vãi :))),0
hay vl luôn á,2
"em thấy rất ít youtuber làm về người thuận tay trái, anh nhớ kèm tay trái trong các video anh nhé ❤",1
Sao câu đầu thô lỗ zậy,0
Đã viết sai chính tả còn viết dài,0
Tính ra hơi bị lãi đấy các bác,1
quá đỉnh luôn,2
khá tàn nhẫn,0
Lúc nào ngủ cũng phải nghe bài này mới ngủ dk 😆,2
đọc thôi cũng mệt,0
Chill vãii,2
Người sa mạc chính là bọn trung đông,1
Quá tuyệt đầy nhân văn gieo nhân lành cuộc đời sẽ gặt hái quả ngọt,2
Đua nó vô bệnh viện tam than,0
gà lôi,1
Chỉ đúng phật giáo Bắc tông,1
tiếng bé quá,0
Hay,2
Nhìn thèm ghê nhưng ăn đồ sống ko được,2
"một con người ko có lương tâm , chỉ vì câu view mà lấy người già nghèo làm công cụ",0
LGBT ko đc chấp nhận nó ko pahir con ng,0
Kênh nhảm nhí giật gân tốt nhất là khóa kênh vĩnh viễn luôn.ko thể lào chấp nhận được làm hư hỏng nhất là lớp trẻ,0
Khoai giống như ẩm thực gia chuyên nghiệp,2
Mở clip của anh lúc ăn cơm hoặc học bài nó cuốn cực kì,2
"à giờ mới biết Minos chết xuống âm phủ được làm quan, trong Thần khúc thì Dante tới đập nhau với Minos ở Limbo này :)))",1
"Cảm ơn bạn chia sẽ, luôn ủng hộ bạn , LIKE",2
Họ bán hàng như vậy thì lỗ à bạn ơi,1
Thích kênh này ko nói nhiều. Nấu ăn là nỗi sợ của mình nhưng xem mình cảm thấy nấu ăn có thể là therapy cho nhiều người,2
Nhạc sợ vậy,0
xem clip này vì quá nhiều sự đẹp troai của anh Khoai heheh,2
Làm màu,0
Thần kinh,0
"Anh ơi, tình hình xe độ đi Đà Lạt giờ thì nên đi giấc nào cho ít dính nhất anh.",1
Giọng đọc gây tranh cãi 😋,0
Bớt xàm đi mấy bố chuẩn bị vào trại cải tạo thì có,0
ok bạn ơi,2
nhìn a này hiền điềm đạm,2
Thằng này chắc hay báo ông bà già ở nhà nè,0
Anh đi đà nẵng,1
phát hiện nghi vấn đổ vỏ :)),1
Tui nghĩ nếu ko dùng Face v thôi tui khỏi sài đt lun nhờ? :)),1
Mình nghĩ tiêu đề nên để là Lược sử thôi ad ạ.vì chính như ad viết.video chỉ là những thông tin sơ lược cơ bản,1
Like liền,2
 vài cái sai cơ bản lắm bạn.trái đất ko phải là hành tinh duy nhất có nước trên bề mặt.nơi nóng nhất ko phải là sahara mà là gobi....,1
Khùng nó bị bệnh r,0
xe này giống xe của khanh nha,1
kinh dị,0
Anh em,1
Đường (ngõ) 19/5 đoạn bánh mì balan đường thái bình ấy bạn.,1
Lh số điện thoại trên màn hình giúp mình nha,1
ác vãi,0
Thế giới động vật phai đọc giọng truyền cảm nhu này nghe mới hay.,2
Chê,0
Video nào cx mặc áo này z,0
Dac san cua nhat ban la xep hang,1
Cảm ơn Bro nhé,2
Làm trò hề,0
"Note:
 Phân mảng sáng tối, tô mảng tối trước.
 Tô từ tổng thể đến chi tiết.
 Dùng cây di chì tán màu cho đều.
 Cạo bớt màu nếu khó chồng lớp",1
Cái thằng ad toàn luyên thuyên,0
ngán ngẩm thật sự,0
1 viên bao nhiêu,1
@Vy Nguyen trong mô tả cs á bn,1
5 triieu năm trc là sai thông tin nhé.,0
xin link nhẹ nào bạn 👩🏻‍⚖️,1
đi đèo tà nung luôn,1
Ai biết tên bộ phim có mấy con khỉ robot ko,1
hay quá ad ưi,2
Kinh tởm thế cũng quay,0
Lời hay quá anh ơi!!!,2
Đỉnh….❤️,2
bẩn vãi,0
Làm ăn thất đức,0
Bao nhiêu năm rồi vẫn duyên dáng ha anh 🥰🥰,2
Cảm ơn anh Khoai vì những chuyến du lịch online như này ạ :))),2
Bốc phét,0
Đã quá,2
quá đáng,0
Dạ mình có cửa hàng ở bình dương ko ạ,1
Cấp này pệnh dữ hen...,0
Lấy hột quẹt đốt ku,0
5k chỗ tôi mua được khối đấy,1
Con xiaomi redmi note 7 của e nó cứ tự động bật đồng bộ hoá lên tắt lại bật thì có tốn pin k anh???,1
Đừng tung tin vịt!!!,0
Nhớ 1 thời sinh viên ăn ở đây. Rẻ lại ngon,2
Xem xong đúng thời từ năm 2019 đúng là xấu:))))),0
Tiến hoá ngược,0
Sơn không mang bao tay à .,1
Đó là bịch đá giúp đầu bếp không bị mỏi tay và ê tay sẵn để cơm để giữ độ lạnh là để không bị lấn ám mùi cơm khi ăn,1
Xem mà chẳng thấy lợn đâu,0
tui thấy mấy clip đi chợ 5k kiểu mặt dày câu view bất chất í tròi,0
Toàn bộ máy móc hết bao nhiêu tiền nhỉ,1
Giọng a khoai menly qua nhi ^^,2
"Trong tất cả kênh ẩm thực tôi chỉ xem duy nhất Ẩm Thực Mẹ Làm- vì sao ư? Đơn giản tất cả các cảnh quoay và món ăn tôi đều thấy hình ảnh của tôi và mẹ trong đó, là những rau dại xung quoanh nhà, là những món ăn bình dân nhưng đã nuôi lớn tôi qua những ngày khốn khó. Cám ơn kênh đã cho tôi tìm lại những cảm xúc đã mất từ lâu.",0
sublime text hình như cần thêm trình biên dịch cho nó nữa anh có video nào hướng dẫn cài trình biên dịch c++ không,1
Hello khoai hôm nay xem muộn 💓💓💓,2
ghi TÔN là ra nhé,1
"darwin đội mồ sống dậy kiểu : ơ thế loài người thoái hoá hết rồi à 
 :))))",0
Bạn bọc yên thây mút tầm 500k,1
Làm sao gửi donate được ạ,1
Nhạc j v,1
cái máy làm gạch rất là tuyệt vời Cảm ơn bạn đã chia sẻ rất hay,2
Cực hay,2
Sao không thấy số 63 vậy. Đây là logo rất quan trọng so với Lamborghini khác cùng loại. Số 63 cứng tỏ đây là phiên bản giới hạn chỉ có 63 chiếc sản xuất loại này.,1
nghe mà nó chill không thể tả nổi là nó hay tới mức nào,2
con người ta,1
Ngon quá bạn Khoai to ơi!!!!❤❤❤❤,2
Bài này cuốn quá,2
Video rất hay và bổ ích,2
anh kem hát hay vãi,2
Kênh ẩm thực đầu tiên xem ko tua. 🥰,2
Một nữa của sự thật không phải là sự thật. Đã là dự đoán thì sẽ đúng hoặc sai. Khoa học phải thêm một thời gian dài nữa thì mới có thể khám phá sâu vào vũ trụ được.,1
Bước cuối cùng giao bóng xong và về tư thế tấn công. Rất nhiều clip giao bóng nhưng kg ai có chia sẽ về giai đoạn này. Em hướng dẫn chi tiết này rất hay. Tks em nhiều!,1
Sao em bật tiết kiệm pin mà càng hết pin,1
@puxzt người Việt Nam bà ơi,1
Cảm ơn nếu ko ra video lsử chắc em rớt thi học kỳ,2
chỉ là bạn chưa biết yêu đúng cách thoiii,1
"7 Trào lưu này không nên làm theo dưới mọi hình thức ( làm theo là đi bán muối á ) :< ( lý do là bị tik tok gõ đầu, Cộng đồng mạng phản ánh, và còn đi lại với hình phong mỹ tục của Việt Nam nhé mn ) :<",0
trông ô uế vãi,0
Đầu bếp làm và bốc cá cho khách ăn ngay trước mặt mà kg mang bao tay vậy ta ? Kkkk,1
Chiếc này lạ quá,1
"Trùi, em trai đẹp trai, giỏi mà nói chuyện có duyên quá 
 Nghe giọng Miền Tây có cảm tình thêm nữa 😃",2
học bài luôn,1
:)) ok bro ơi,2
mấy thằng vô học,0
"Những video của e rất gần gũi và thực tế, chúc em ngày càng thành công hơn nhé",2
Cảm ơn Bro rất nhiều nạ hihi,2
"Hay quá, ý nghĩa và cảm động nữa, chúc a đen và ê-kíp nhiều sức khỏe luôn luôn bình an 😊",2
coi mệt vãi - _ -,0
Báo cáo là bay màu ngay,0
"thứ hãm lol , trêu vô duyên vãi , xấu mặt dân tao",0
Phải chi dc di lần . Có xe mà chưa di dat lat bao giờ,1
Đúng biến thái,0
Quá kinh khủng,0
Hay !!!,2
woww,2
"A chủ chịu chơi thật , máy dòng xe đắt tiền này đa số họ giữ màu sơn zin . Nhưng a chủ này đổi màu sơn luôn",1
Ôi ko khúm núm,0
"Mình thắc mắc 
 Liệu Ton & Jerry có lấy ý tưởng của hoạt hình Hãy đợi đấy ( hay không)?",1
Chán đời thanh niên thế chứ,0
Phải bình dương có làm loại ghach này xin vô làm quản lý,1
"Kính chúc quý cô bác anh chị, đại gia đình Ẩm Thực Mẹ Làm, khán giả luôn mạnh khỏe may mắn hạnh phúc bình an thành đạt nhé !!!",2
"Anh Khoai nói chuyện duyên dáng dễ thương quá đi , mỗi lần xem video của anh em không tua được 1 giây nào luôn❤❤❤",2
Thank Vũ nhiều nhé hihi,2
Loại lừa đảo như mày tao gặp nhiều,0
Nhà máy ở đâu vậy,1
Ca này bác sĩ pay acc :)))))),0
"Làm thêm nhìu clip về game này nữa đi a, cuốn thực sự",2
Hết nồi cơm mất á,2
:)))) bác sĩ tâm thần không giám nhận ca này đâu,0
"làm gạch nhọc sức, mệt mỏi vất vả lắm",1
Chai Fanta mà lúc sau chuyển sang thành Pessi vô lý,0
loại mất dậy,0
Đúng là kẻ bệnh hoạn,0
"vid hẳn 1 tiếng, xem đã quá a ơi",2
"Không sợ loài nào
 Chỉ sợ con người,..... và câu hỏi cuối cùng.....ai đã gửi tổ tiên đến đây 🤔🤔",1
diễn ít thoy khoai ơi rất mất độ chân thật rồi có quả trứng lòng đào thoy Wow Wow riết diễn quá diễn,0
TÔI ĐẶC BIÊT THÍCH GIỌNG ĐỌC CỦA BẠN!,2
Chợ mới bạn à,1
Báo thường đi theo đàn,1
 mình k chắc là chương trình lấy số liệu và được làm từ khi nào nữa. Biết đâu có được làm cách đây chục năm và giờ mới được đăng lên thì sao nhỉ.<br>Cũng từng có tgian sách giáo khoa nói hệ mặt trời có 9 hành tình đó thôi,1
Do đăng kiểm,1
chịu cái xã hội này luôn.,0
Ghê quá,0
Là mồi ngon của mấy thanh niên ở quê nước Việt nam mình,1
"sa mạc là nơi toàn cát. Sa nghĩa là cát. <br>Còn nơi có cây cối sinh trưởng nhưng khô cằn, nóng, thì là hoang mạc. Định nghĩa về hoang mạc, bạn có thể tìm hiểu thêm cho chính xác hơn",1
Xuc vat chu ko phai người dau,0
Nổi tiếng ko khó,0
Quá đẹp quá đẳng cấp anh Hoàn ơi,2
Hấp dẫn quá cô ơi,2
kimba lần cuối xuất hiện lâu à ! nhớ lần cuối thấy 2007 2008 j đó s này có chiếu lại k thì k pt,1
Cảm ơn Diễm nhé,2
nhung hoi ngan nhi che nha,0
xạo lồn qus,0
Rất lâu rồi bạn chưa ghé qua có phải ko :D,1
Nói chung mình rất tôn trọng đức Phật,1
ghi nguồn vào page ạ :),1
nhạc chill,2
Ám ảnh cho xh,0
Bắt cua cầm ngang hai bên chân nên ko bị kẹp,1
Quy trình sản xuất gạch thật tuyệt vời,2
Du côn,0
đôi khi thích nói chuyện chỉ vì nói chuyện hợp và vì thích nói chuyện chứ thật ra chả phải yêu đương hay thích kiểu trai gái gì,1
Cho người ta mà còn chửi người ta nữa đúng là đồ khốn nạn,0
"Khang Trần em dùng cd vào thư mục đó chưa? em bấm dir xem có file <a href=""http://a.py/"">a.py</a> trong đó không? em tick ô file name extension để xem em có lưu nó nhầm thành a.py.txt không",1
Đã sub kênh. rv hay !,2
"Lúc xưa xem trên cái tv trắng đen, mô&#39;i lần bị mâ&#39;t so&#39;ng lại ra xoay cây anten Chà, người ở trong nhà nói vọng ra được rồi lại ngừng xoay",1
Mua máy về nó phục vụ mình chứ mình không phục vụ nó,1
Có a nào đập nó chưa hóng quá,0
"May mắn được đi Tsukiji đúng 1 lần, đi xong thì sang tuần sau nghe tin chợ cá đã dời đi nơi khác, thích nhất món hàu ở đây và cơm sashimi",2
Trash đúng hơn là nhảm nhí,0
Ám ảnh hơn cả trần đức bo nữa 🤒,0
quan trọng có tiền thì thuê thợ giỏi về làm thôi =))))) đa số thợ giỏi ngta mở tiệm =))) nếu giá cao thì ngta sẽ về làm ko phải 1 mình ông này làm chủ cái này còn vài cổ đông phía sau nữa,1
"ăn phải xếp hàng
 Theo tôi đó là khu ẩm thực nổi tiếng - An toàn Thực phẩm - giá cả phải chăng - ăn ngon miệng
 Ở VN mà có kinh doanh mô hình này và có vị trí KD quản lý chặt chẽ đủ tin cậy",1
Cảm ơn anh đã chia sẻ ạ,2
"cảm ơn bạn nhiều, tiếp tục nghe và ủng hộ Ad nhé Bro ơi",2
Cảm ơn bạn nhiều nạ,2
Sub dễ thương ghê =))),2
mong anh ra nhiều video hơn để xem,2
Gạch lỗ yếu nhà nhanh hỏng mục ko bằng gạch đặc,1
Anh em không được tò mò nghe không hả,0
that su day,1
Lắm thứ chuyện nhảm nhí quá... Chẳng biết đâu mà tin...!,0
Nghỉ luôn đi,0
"Thạch giống phổi anh Khoai ăn là Konnyaku (khoai nưa) của Nhật ạ, rất tốt cho sức khoẻ nên người Nhật thường chế biến thêm vào nhiều món ăn lắm!",2
Tiếp đi a ơi.,1
"Thật sự nể những bạn như này, mình đang theo học tại uni melb rất tự hào vì nhiều người việt giỏi ở đây",2
Đang thêm bài nứa chác được nhiều lai hơn nưa cơ bài nài hót lám,2
Trước ôn thi đh ở lê hồng phong .hay vào ăn cùng bạn.5k chất hơn gói mì 6k,1
Hổng có đẹp chút nào hết á,0
Tôi ko nghĩ chúng cùng 1 vũ trụ,1
Gỡ Đi ko bị phạt đấy,0
Như trên 🤩,2
Gặp tao tao đập cho máy phát,0
"Xe ban đầu đã đẹp, làm lại càng đẹp hơn.",2
nghe nhạc chill vãi,2
không hề đâu :)),1
nghiên cứu về cơ học lượng tử giống như bạn bị dejavu vậy. Bạn từng thấy nó rồi nhưng lại chưa từng thấy nó😂,1
Không đăng kí kênh đâu,0
Kinh quá đi,0
quá là hay luôn,2
"Mình chỉ ví dụ thôi, bạn muốn chạy ngôn ngữ nào thì phải tải ngôn ngữ đó cơ, xem qua cho biết thôi",1
Chill phết,2
Nhưng hiệu năng sẽ giảm,1
"dân trí thấp , trẻ trâu , trai làng 🙂",0
"con chó đăng video , mày bị ngu à mà mỗi mẩu lại hiện chữ ăn cặc à",0
muốn Khoai đi Nhật lâu hơn nữa :(,2
Nhìn 2 thằng em Khoai oải quá,0
"quá đẹp, phối màu đỉnh quá anh ơi <3",2
Sinh vật sống mà không cần nước thì đầy nhé 😅,1
tào lao ròi đóa,0
Khoai cho mình xin tên tiệm Omakase nha,1
Người theo dõi đa phần là người fake hướng nội😮,1
"Đừng tin những lời ngta nói!! Đi độc hành 1 xe, nhưng mà 2 người nka😂😂",1
vậy nên cứ lờ đi mà sống tiếp,1
Lâu ra tập mới quá. Hóng ghê❤,2
thấy ngon quá rồi đó nha,2
Nhìn thèm quá,2
nhìn thấy ghét ...,0
"Mình mới mua con 13 hàng xách tay, mà sao kh xài pin tự tụt nhỉ, mình mới xài được mấy ngày",1
hơi lạ nhỉ phải nhắn lại cho khách chứ grab thế này bị hủy chuyến làm sao,1
Kinh vãi.,0
Quá là xúc phạm,0
quá đáng !,0
thành speed up Bro ạ haha,1
"Quá rẻ công rứa bát hết mệt, chủ quán có tâm nhất VN",2
Xam xi,0
Độc hành cũng có cái vui riêng nhưng nỗi buồn cũng không kém 😢. Tôi đã từng,1
Trời má con mèo khác j con chuột ko:)))),1
em cmt chị review ấy haha,0
tôi là người... hướng về lòng đất,1
Đồng bộ thì sao nhỉ ae ơi???,1
"Nguyễn sa mạc không có nghĩa là chỉ toàn cát không, các loại động vật kia sống trên sa mạc là hoàn toàn chính xác. đến đoạn sau của video, đoạn có hươu cao cổ chương trình có bảo là vùng bán sa mạc. Tôi không hiểu bạn nói chương trình nhầm lẫn ở chỗ nào",1
Tiếng bị sau hình rồi Khoai ơi,1
Nghiệp quật đó Đáng đời,0
chay vao,1
"mng cho t hỏi phim nào có đoạn đi chặt đầu medusa để hoá đá con rồng nhỉ, nghe đến đoạn medusa tự dưng nhớ ra đoạn này mà quên phim nào",1
nhạc quá hay luôn,2
Đang Học bật bài này lên là hết nước chấm,2
Ở quê vậy không bạn ạ. Mình thấy bình thường. Bớt soi lại bạn ơi.,1
Anh thiện chở ai kìa anh em ơi😂😂😂😂,1
"Anh ưi , a đi mấy ngày vậy ạ ? e thấy a đi vậy thoải mái quá :((((",2
Hihi quê tui đó,1
tui không đồng ý với cái câu đó,0
Thank Bro nhiều nhé nạ,2
Tao thấy video méo liên quan đến tiêu đề,0
Món bạn nấu rất hấp dẫn,2
series Nhật này của anh Khoai làm mình cứ phải xem đi xem lại,2
Rất hay 😊😊😊😊😊,2
Câu view mà,0
Nhật Bản đúng là huyền thoại,2
Giảm hiệu năng lại chẳng :v 😂😂,1
Ủng hộ chị,2
Chay pin thì thay mới thôi,1
"như được về với tuổi thơ
 cám ơn bạn đã làm ra những video ý nghĩa như vậy",0
"Ko có gì là lạ cả bạn nhé, ngta bán dẻ ăn lãi ít nhưng nhiều người ăn, người này xẽ gánh cho người kia.",1
nghe êm tai,2
đoạn 16:51 là phim j v?,1
"Tôi đã từng làm qua rồi, nên tôi biết nhé bạn",1
1 từ ( nhạt )🙂,0
"không chỉ bướng , mà còn rất lười :(",0
"Mình rất thích video 2 mẹ con Hùng, rất chân thật, mộc mạc.",2
đã ngu lại con tỏ ra nguy hiểm .,0
Đà lạt giờ thay đổi nhiều r a,1
Vì mê tít tốc nhiều người làm những chuyện nhừ đồ điên mà không hiểu sao rất nhiều người bắt chước????,0
Rồi khi nào anh Khoai mới có vlog đi Mỹ 😢😢,1
nghe cái nhớ đến cầu thủ halinghalang một cầu thủ tóc dài,1
đúng đó ✌️,2
càng ngày càng đỉnh ạ,2
phóng sự hay,2
Cố máy này lạc hậu quá rồi bạn à,1
Chuẩn luôn b.,2
"Ở đất nc vội vã, đề cao thời gian lao động mà sao họ có thể giành 30p xếp hàng dc nhỉ",1
Ngọc phạm bá zơ,0
Nghe chill quá bạn ạ,2
anh cho em xin link bộ nhông xên dĩa anh,1
hay,2
Cảm ơn Bro rất nhìu hì hì,2
Như ma ,0
Nhìn ngáo đá quá,0
Phim chán thật😞😞,0
Tởm,0
Ok,1
